currentTimeStep, cubeRomeo.position.x, cubeRomeo.position.y,alphaRomeo,degree,horizonForceRomeo,verticalForceRomeo, -frictionForceRomeo.x + horizonForceRomeo, -frictionForceRomeo.y + verticalForceRomeo, -frictionForceRomeo.z + zAxisForceRomeo
26.51855,-20.5895,0.7785302,0.0960229,5.501707,1.872634,19.44197,1.86229,19.44285,-9.757916E-09
26.52355,-20.58906,0.7784926,0.0959492,5.497484,1.87124,19.44251,1.859703,19.4435,-1.030197E-08
26.52855,-20.5886,0.7784529,0.09587166,5.493042,1.869773,19.44309,1.856981,19.44419,-1.084472E-08
26.53355,-20.58811,0.7784109,0.09579028,5.488379,1.868234,19.44369,1.854124,19.4449,-1.138611E-08
26.53855,-20.5876,0.7783667,0.09570508,5.483497,1.866622,19.44431,1.851131,19.44566,-1.192607E-08
26.54355,-20.58707,0.7783204,0.09561604,5.478395,1.864938,19.44497,1.848004,19.44644,-1.246454E-08
26.54855,-20.58652,0.778272,0.09552286,5.473057,1.863175,19.44566,1.844737,19.44726,-1.300143E-08
26.55355,-20.58594,0.7782213,0.09542584,5.467498,1.861339,19.44637,1.841335,19.44812,-1.35367E-08
26.55855,-20.58533,0.7781685,0.09532499,5.46172,1.859431,19.44711,1.837801,19.449,-1.407027E-08
26.56355,-20.58471,0.7781135,0.09522031,5.455721,1.85745,19.44788,1.834133,19.44992,-1.460207E-08
26.56854,-20.58406,0.7780565,0.09511179,5.449504,1.855396,19.44867,1.830333,19.45088,-1.513204E-08
26.57354,-20.58339,0.7779973,0.09499945,5.443068,1.853269,19.44949,1.8264,19.45186,-1.566013E-08
26.57854,-20.58269,0.777936,0.09488326,5.43641,1.85107,19.45034,1.822337,19.45288,-1.618625E-08
26.58354,-20.58198,0.7778727,0.09476326,5.429534,1.848798,19.45122,1.818142,19.45392,-1.671035E-08
26.58854,-20.58124,0.7778072,0.09463941,5.422439,1.846453,19.45212,1.813817,19.45501,-1.723238E-08
26.59354,-20.58047,0.7777397,0.09451174,5.415124,1.844035,19.45304,1.809362,19.45611,-1.775226E-08
26.59854,-20.57969,0.7776701,0.09438024,5.407589,1.841544,19.454,1.804778,19.45726,-1.826993E-08
26.60354,-20.57888,0.7775986,0.0942449,5.399835,1.838981,19.45498,1.800065,19.45843,-1.878534E-08
26.60854,-20.57805,0.7775249,0.09410606,5.39188,1.83635,19.45598,1.79523,19.45963,-1.929842E-08
26.61354,-20.5772,0.7774493,0.09396338,5.383705,1.833647,19.45701,1.790267,19.46086,-1.980911E-08
26.61854,-20.57632,0.7773717,0.09381688,5.375311,1.83087,19.45807,1.785178,19.46212,-2.031736E-08
26.62354,-20.57542,0.7772921,0.09366655,5.366698,1.828021,19.45915,1.779962,19.46341,-2.08231E-08
26.62853,-20.5745,0.7772106,0.0935127,5.357883,1.825104,19.46026,1.774627,19.46473,-2.132628E-08
26.63353,-20.57356,0.7771271,0.09335502,5.348849,1.822114,19.46139,1.769167,19.46608,-2.182685E-08
26.63853,-20.5726,0.7770417,0.09319352,5.339595,1.819052,19.46254,1.763583,19.46745,-2.232474E-08
26.64353,-20.57161,0.7769544,0.09302849,5.33014,1.815922,19.46371,1.757881,19.46885,-2.281991E-08
26.64853,-20.5706,0.7768652,0.09285964,5.320466,1.812718,19.46492,1.752056,19.47028,-2.331229E-08
26.65353,-20.56957,0.7767742,0.09268729,5.310591,1.809448,19.46614,1.746116,19.47174,-2.380184E-08
26.65853,-20.56852,0.7766812,0.0925111,5.300496,1.806105,19.46739,1.740053,19.47322,-2.42885E-08
26.66353,-20.56744,0.7765865,0.0923314,5.2902,1.802694,19.46865,1.733877,19.47472,-2.477221E-08
26.66853,-20.56635,0.7764899,0.09214788,5.279685,1.79921,19.46995,1.72758,19.47626,-2.525294E-08
26.67353,-20.56523,0.7763916,0.09196084,5.268968,1.795658,19.47126,1.72117,19.47782,-2.573062E-08
26.67853,-20.56409,0.7762914,0.0917703,5.258051,1.792039,19.47259,1.714648,19.4794,-2.620521E-08
26.68353,-20.56293,0.7761895,0.09157592,5.246914,1.788347,19.47395,1.708008,19.481,-2.667665E-08
26.68852,-20.56175,0.7760859,0.09137805,5.235577,1.784587,19.47533,1.701258,19.48263,-2.71449E-08
26.69352,-20.56054,0.7759805,0.09117665,5.224037,1.78076,19.47673,1.694397,19.48429,-2.760993E-08
26.69852,-20.55932,0.7758734,0.09097175,5.212297,1.776865,19.47815,1.687428,19.48596,-2.807166E-08
26.70352,-20.55807,0.7757647,0.09076335,5.200356,1.772903,19.47958,1.68035,19.48766,-2.853007E-08
26.70852,-20.55681,0.7756543,0.09055143,5.188215,1.768873,19.48104,1.673165,19.48938,-2.89851E-08
26.71352,-20.55552,0.7755423,0.090336,5.175872,1.764776,19.48252,1.665873,19.49112,-2.943672E-08
26.71852,-20.55421,0.7754287,0.09011707,5.163328,1.760611,19.48401,1.658476,19.49288,-2.988488E-08
26.72352,-20.55288,0.7753135,0.08989463,5.150583,1.756378,19.48553,1.650973,19.49467,-3.032954E-08
26.72852,-20.55153,0.7751967,0.08966868,5.137637,1.752078,19.48706,1.643366,19.49647,-3.077066E-08
26.73352,-20.55016,0.7750784,0.08943923,5.12449,1.747709,19.48862,1.635657,19.49829,-3.120819E-08
26.73852,-20.54877,0.7749586,0.08920627,5.111143,1.743273,19.49019,1.627845,19.50013,-3.16421E-08
26.74352,-20.54736,0.7748372,0.08897012,5.097612,1.738775,19.49177,1.619937,19.50199,-3.207235E-08
26.74851,-20.54592,0.7747144,0.08873047,5.083881,1.73421,19.49338,1.61193,19.50386,-3.249891E-08
26.75351,-20.54447,0.7745901,0.08848763,5.069967,1.729582,19.495,1.603828,19.50575,-3.292173E-08
26.75851,-20.543,0.7744644,0.08824128,5.055853,1.724887,19.49663,1.595628,19.50767,-3.334079E-08
26.76351,-20.54151,0.7743373,0.08799174,5.041555,1.720129,19.49828,1.587336,19.50959,-3.375603E-08
26.76851,-20.54,0.7742088,0.08773869,5.027057,1.715304,19.49995,1.578947,19.51154,-3.416745E-08
26.77351,-20.53846,0.774079,0.08748246,5.012376,1.710417,19.50163,1.570468,19.51349,-3.457499E-08
26.77851,-20.53691,0.7739478,0.08722273,4.997494,1.705461,19.50333,1.561894,19.51547,-3.497863E-08
26.78351,-20.53534,0.7738153,0.08695981,4.98243,1.700443,19.50504,1.553233,19.51745,-3.537835E-08
26.78851,-20.53375,0.7736815,0.0866937,4.967184,1.695364,19.50677,1.544484,19.51945,-3.57741E-08
26.79351,-20.53214,0.7735465,0.08642441,4.951754,1.690222,19.50851,1.535648,19.52147,-3.616586E-08
26.79851,-20.53051,0.7734103,0.08615193,4.936142,1.685017,19.51026,1.526728,19.52349,-3.65536E-08
26.8035,-20.52886,0.7732728,0.08587627,4.920348,1.679751,19.51203,1.517723,19.52553,-3.69373E-08
26.8085,-20.52719,0.7731342,0.08559742,4.904371,1.674423,19.5138,1.508635,19.52758,-3.731693E-08
26.8135,-20.52551,0.7729944,0.08531538,4.888211,1.669032,19.51559,1.499464,19.52965,-3.769246E-08
26.8185,-20.5238,0.7728535,0.08503016,4.87187,1.663578,19.51739,1.490212,19.53172,-3.806387E-08
26.8235,-20.52208,0.7727115,0.08474176,4.855345,1.658063,19.51921,1.480879,19.5338,-3.843115E-08
26.8285,-20.52034,0.7725683,0.08445017,4.838638,1.652485,19.52103,1.471467,19.53589,-3.879425E-08
26.8335,-20.51858,0.7724242,0.08415572,4.821768,1.64685,19.52286,1.461982,19.53799,-3.915317E-08
26.8385,-20.5168,0.772279,0.08385808,4.804714,1.641153,19.52471,1.452419,19.5401,-3.950789E-08
26.8435,-20.515,0.7721329,0.08355726,4.787478,1.635394,19.52656,1.44278,19.54222,-3.985837E-08
26.8485,-20.51318,0.7719857,0.08325358,4.770079,1.629578,19.52843,1.433071,19.54435,-4.020461E-08
26.8535,-20.51135,0.7718376,0.08294703,4.752515,1.623706,19.5303,1.423293,19.54648,-4.05466E-08
26.8585,-20.5095,0.7716886,0.0826373,4.734768,1.617771,19.53218,1.413441,19.54862,-4.088431E-08
26.86349,-20.50763,0.7715387,0.0823247,4.716858,1.611779,19.53407,1.403522,19.55077,-4.121772E-08
26.86849,-20.50574,0.7713879,0.08200924,4.698783,1.605731,19.53596,1.393537,19.55292,-4.154682E-08
26.87349,-20.50384,0.7712363,0.0816906,4.680527,1.59962,19.53787,1.383481,19.55507,-4.18716E-08
26.87849,-20.50191,0.7710839,0.08136909,4.662106,1.593452,19.53978,1.373361,19.55723,-4.219204E-08
26.88349,-20.49997,0.7709307,0.08104473,4.643521,1.587228,19.5417,1.363178,19.5594,-4.250814E-08
26.88849,-20.49802,0.7707767,0.0807175,4.624772,1.580947,19.54362,1.352932,19.56157,-4.281988E-08
26.89349,-20.49604,0.7706221,0.08038741,4.605859,1.574609,19.54555,1.342626,19.56374,-4.312725E-08
26.89849,-20.49405,0.7704667,0.08005476,4.5868,1.568221,19.54749,1.332265,19.56591,-4.343024E-08
26.90349,-20.49205,0.7703106,0.07971926,4.567577,1.561775,19.54942,1.321845,19.56808,-4.372884E-08
26.90849,-20.49002,0.7701539,0.0793809,4.548191,1.555273,19.55137,1.311366,19.57026,-4.402305E-08
26.91349,-20.48798,0.7699966,0.07903999,4.528658,1.54872,19.55332,1.300835,19.57244,-4.431286E-08
26.91849,-20.48593,0.7698386,0.07869622,4.508961,1.542111,19.55527,1.290248,19.57462,-4.459827E-08
26.92348,-20.48386,0.7696801,0.07834991,4.489119,1.53545,19.55722,1.279612,19.57679,-4.487926E-08
26.92848,-20.48177,0.7695211,0.07800074,4.469113,1.528732,19.55918,1.26892,19.57897,-4.515585E-08
26.93348,-20.47966,0.7693616,0.07764902,4.448961,1.521964,19.56114,1.25818,19.58114,-4.542801E-08
26.93848,-20.47754,0.7692015,0.07729445,4.428646,1.515138,19.56311,1.247388,19.58332,-4.569576E-08
26.94348,-20.47541,0.769041,0.07693733,4.408184,1.508262,19.56507,1.236549,19.58549,-4.595908E-08
26.94848,-20.47326,0.7688801,0.07657766,4.387577,1.501334,19.56704,1.225665,19.58766,-4.621798E-08
26.95348,-20.47109,0.7687187,0.07621547,4.366825,1.494356,19.56901,1.214737,19.58983,-4.647245E-08
26.95848,-20.46891,0.768557,0.07585073,4.345926,1.487326,19.57098,1.203765,19.592,-4.672251E-08
26.96348,-20.46671,0.7683949,0.07548343,4.324882,1.480246,19.57295,1.192751,19.59415,-4.696815E-08
26.96848,-20.4645,0.7682326,0.07511361,4.303693,1.473114,19.57492,1.181695,19.59631,-4.720937E-08
26.97348,-20.46227,0.7680699,0.07474156,4.282376,1.465938,19.57689,1.170604,19.59846,-4.744617E-08
26.97848,-20.46003,0.767907,0.07436697,4.260914,1.45871,19.57885,1.159473,19.60061,-4.767857E-08
26.98347,-20.45777,0.7677438,0.07398984,4.239305,1.451431,19.58082,1.148303,19.60275,-4.790655E-08
26.98847,-20.4555,0.7675803,0.07361048,4.21757,1.444108,19.58279,1.1371,19.60488,-4.813015E-08
26.99347,-20.45322,0.7674167,0.0732286,4.19569,1.436733,19.58475,1.125861,19.60701,-4.834935E-08
26.99847,-20.45092,0.767253,0.07284448,4.173681,1.429313,19.58671,1.11459,19.60913,-4.856416E-08
27.00347,-20.44861,0.7670891,0.07245782,4.151527,1.421842,19.58867,1.103283,19.61124,-4.877459E-08
27.00847,-20.44628,0.766925,0.07206894,4.129246,1.414325,19.59063,1.091947,19.61335,-4.898066E-08
27.01347,-20.44394,0.7667609,0.07167785,4.106838,1.406764,19.59258,1.080584,19.61545,-4.918234E-08
27.01847,-20.44159,0.7665968,0.07128453,4.084302,1.399157,19.59453,1.069192,19.61754,-4.93797E-08
27.02347,-20.43922,0.7664326,0.07088899,4.06164,1.391506,19.59647,1.057774,19.61962,-4.95727E-08
27.02847,-20.43684,0.7662684,0.07049122,4.03885,1.383809,19.59841,1.04633,19.62169,-4.976138E-08
27.03347,-20.43444,0.7661043,0.07009124,4.015932,1.376067,19.60035,1.034861,19.62375,-4.994574E-08
27.03847,-20.43204,0.7659402,0.06968904,3.992888,1.36828,19.60228,1.023367,19.6258,-5.012579E-08
27.04346,-20.42962,0.7657762,0.06928462,3.969716,1.360448,19.60421,1.011849,19.62784,-5.030154E-08
27.04846,-20.42719,0.7656122,0.06887829,3.946435,1.352576,19.60613,1.000315,19.62987,-5.047302E-08
27.05346,-20.42474,0.7654484,0.06846976,3.923028,1.34466,19.60804,0.9887587,19.63189,-5.064022E-08
27.05846,-20.42228,0.7652847,0.0680593,3.899511,1.336704,19.60995,0.9771866,19.6339,-5.080318E-08
27.06346,-20.41981,0.7651212,0.06764665,3.875867,1.328703,19.61185,0.9655938,19.63589,-5.09619E-08
27.06846,-20.41733,0.7649579,0.06723207,3.852114,1.320663,19.61375,0.9539868,19.63787,-5.11164E-08
27.07346,-20.41484,0.7647948,0.06681529,3.828234,1.312578,19.61563,0.9423603,19.63984,-5.12667E-08
27.07846,-20.41233,0.764632,0.0663966,3.804245,1.304454,19.61752,0.9307213,19.6418,-5.14128E-08
27.08346,-20.40981,0.7644694,0.06597601,3.780147,1.29629,19.61939,0.9190699,19.64375,-5.155475E-08
27.08846,-20.40728,0.7643072,0.06555352,3.75594,1.288088,19.62125,0.9074072,19.64568,-5.169254E-08
27.09346,-20.40474,0.7641453,0.06512913,3.731624,1.279846,19.62311,0.8957339,19.64759,-5.18262E-08
27.09846,-20.40219,0.7639837,0.06470284,3.7072,1.271565,19.62495,0.8840504,19.64949,-5.195574E-08
27.10345,-20.39963,0.7638224,0.06427465,3.682666,1.263245,19.62679,0.8723574,19.65138,-5.208119E-08
27.10845,-20.39705,0.7636616,0.06384487,3.658041,1.254892,19.62862,0.8606616,19.65325,-5.220256E-08
27.11345,-20.39447,0.7635012,0.0634132,3.633308,1.2465,19.63044,0.8489576,19.65511,-5.231988E-08
27.11845,-20.39187,0.7633412,0.06297962,3.608467,1.238069,19.63225,0.8372458,19.65695,-5.243318E-08
27.12345,-20.38927,0.7631817,0.06254446,3.583534,1.229604,19.63404,0.8255327,19.65878,-5.254246E-08
27.12845,-20.38665,0.7630227,0.06210741,3.558492,1.221101,19.63583,0.8138133,19.66059,-5.264775E-08
27.13345,-20.38403,0.7628642,0.06166876,3.53336,1.212565,19.63761,0.8020939,19.66238,-5.274907E-08
27.13845,-20.38139,0.7627062,0.06122854,3.508137,1.203995,19.63938,0.7903752,19.66416,-5.284643E-08
27.14345,-20.37874,0.7625487,0.06078674,3.482824,1.195393,19.64113,0.7786577,19.66592,-5.29399E-08
27.14845,-20.37609,0.7623919,0.06034304,3.457402,1.186751,19.64287,0.7669356,19.66767,-5.302945E-08
27.15345,-20.37342,0.7622356,0.05989775,3.431889,1.178077,19.6446,0.7552156,19.66939,-5.311514E-08
27.15845,-20.37074,0.76208,0.05945089,3.406285,1.169369,19.64632,0.7434986,19.6711,-5.319697E-08
27.16344,-20.36806,0.7619249,0.05900244,3.380591,1.160629,19.64803,0.7317845,19.67279,-5.327497E-08
27.16844,-20.36537,0.7617705,0.05855273,3.354825,1.151862,19.64972,0.7200805,19.67447,-5.334918E-08
27.17344,-20.36266,0.7616169,0.05810144,3.328967,1.143062,19.65141,0.7083804,19.67612,-5.34196E-08
27.17844,-20.35995,0.7614639,0.05764857,3.30302,1.134228,19.65308,0.696685,19.67776,-5.348629E-08
27.18344,-20.35723,0.7613117,0.05719443,3.276999,1.125368,19.65473,0.6850007,19.67937,-5.354923E-08
27.18844,-20.3545,0.7611602,0.05673872,3.250889,1.116476,19.65637,0.6733218,19.68097,-5.360849E-08
27.19344,-20.35176,0.7610095,0.05628173,3.224706,1.107556,19.658,0.6616549,19.68255,-5.366407E-08
27.19844,-20.34902,0.7608595,0.05582317,3.198432,1.098603,19.65961,0.6499943,19.68411,-5.371601E-08
27.20344,-20.34626,0.7607103,0.05536335,3.172086,1.089624,19.66121,0.6383465,19.68565,-5.376433E-08
27.20844,-20.3435,0.7605619,0.05490226,3.145668,1.080618,19.6628,0.6267121,19.68718,-5.380906E-08
27.21344,-20.34073,0.7604144,0.05443992,3.119178,1.071586,19.66437,0.6150911,19.68868,-5.385022E-08
27.21844,-20.33796,0.7602678,0.0539763,3.092614,1.062526,19.66593,0.603484,19.69016,-5.388786E-08
27.22343,-20.33517,0.760122,0.05351143,3.065979,1.05344,19.66747,0.5918913,19.69162,-5.392198E-08
27.22843,-20.33238,0.7599771,0.05304529,3.039271,1.044327,19.66899,0.5803133,19.69306,-5.395262E-08
27.23343,-20.32958,0.7598332,0.05257789,3.012491,1.035188,19.67051,0.5687501,19.69448,-5.397981E-08
27.23843,-20.32677,0.7596901,0.05210923,2.985639,1.026022,19.672,0.5572023,19.69588,-5.400357E-08
27.24343,-20.32396,0.759548,0.0516393,2.958714,1.016829,19.67348,0.54567,19.69727,-5.402395E-08
27.24843,-20.32113,0.7594069,0.05116843,2.931735,1.007616,19.67495,0.5341599,19.69863,-5.404096E-08
27.25343,-20.31831,0.7592668,0.05069629,2.904684,0.9983757,19.67639,0.5226659,19.69996,-5.405462E-08
27.25843,-20.31547,0.7591277,0.05022322,2.877578,0.9891154,19.67782,0.5111946,19.70128,-5.406498E-08
27.26343,-20.31263,0.7589896,0.04974888,2.850401,0.9798285,19.67924,0.4997399,19.70258,-5.407207E-08
27.26843,-20.30978,0.7588525,0.04927359,2.823169,0.9705213,19.68064,0.4883084,19.70385,-5.407591E-08
27.27343,-20.30693,0.7587165,0.04879736,2.795883,0.9611937,19.68202,0.4769005,19.70511,-5.407652E-08
27.27843,-20.30407,0.7585815,0.04832019,2.768543,0.9518458,19.68339,0.465516,19.70634,-5.407395E-08
27.28342,-20.3012,0.7584476,0.04784207,2.741148,0.9424775,19.68473,0.4541555,19.70755,-5.406821E-08
27.28842,-20.29833,0.7583148,0.047363,2.7137,0.933089,19.68606,0.4428191,19.70874,-5.405934E-08
27.29342,-20.29546,0.7581832,0.04688299,2.686198,0.92368,19.68738,0.4315068,19.70991,-5.404738E-08
27.29842,-20.29258,0.7580526,0.04640204,2.658641,0.9142509,19.68867,0.4202191,19.71105,-5.403234E-08
27.30342,-20.28969,0.7579232,0.04592014,2.63103,0.9048014,19.68995,0.408956,19.71218,-5.401426E-08
27.30842,-20.28679,0.757795,0.04543729,2.603365,0.8953317,19.69121,0.3977177,19.71328,-5.399317E-08
27.31342,-20.2839,0.7576678,0.04495383,2.575665,0.8858481,19.69246,0.3865106,19.71436,-5.39691E-08
27.31842,-20.28099,0.7575419,0.04446941,2.547909,0.8763442,19.69368,0.3753286,19.71542,-5.394207E-08
27.32342,-20.27809,0.7574171,0.04398437,2.520119,0.8668264,19.69489,0.3641782,19.71645,-5.391212E-08
27.32842,-20.27518,0.7572936,0.04349838,2.492274,0.8572884,19.69608,0.353053,19.71747,-5.38793E-08
27.33342,-20.27226,0.7571713,0.04301177,2.464393,0.8477364,19.69725,0.3419595,19.71846,-5.384361E-08
27.33842,-20.26934,0.7570503,0.04252453,2.436476,0.8381706,19.6984,0.330898,19.71943,-5.380509E-08
27.34341,-20.26641,0.7569304,0.04203634,2.408505,0.8285846,19.69954,0.319862,19.72038,-5.376378E-08
27.34841,-20.26348,0.7568119,0.04154753,2.380498,0.8189847,19.70065,0.3088582,19.7213,-5.37197E-08
27.35341,-20.26055,0.7566946,0.04105809,2.352455,0.8093711,19.70175,0.2978865,19.72221,-5.367288E-08
27.35841,-20.25761,0.7565785,0.04056802,2.324376,0.7997435,19.70283,0.2869468,19.72309,-5.362336E-08
27.36341,-20.25467,0.7564638,0.04007732,2.296261,0.7901022,19.70389,0.2760395,19.72395,-5.357115E-08
27.36841,-20.25173,0.7563503,0.039586,2.268111,0.780447,19.70493,0.2651644,19.72479,-5.35163E-08
27.37341,-20.24878,0.7562382,0.03909436,2.239942,0.7707844,19.70595,0.2543279,19.7256,-5.345884E-08
27.37841,-20.24583,0.7561274,0.0386021,2.211738,0.761108,19.70695,0.2435238,19.72639,-5.339879E-08
27.38341,-20.24287,0.7560179,0.03810921,2.183497,0.7514178,19.70794,0.2327518,19.72716,-5.333619E-08
27.38841,-20.23992,0.7559098,0.03761602,2.155239,0.7417203,19.7089,0.2220189,19.72791,-5.327106E-08
27.39341,-20.23696,0.755803,0.03712219,2.126945,0.7320091,19.70985,0.2113183,19.72864,-5.320343E-08
27.39841,-20.234,0.7556975,0.03662806,2.098633,0.7222905,19.71078,0.2006562,19.72934,-5.313334E-08
27.4034,-20.23103,0.7555935,0.03613329,2.070285,0.7125582,19.71168,0.1900265,19.73002,-5.306082E-08
27.4084,-20.22806,0.7554908,0.03563822,2.04192,0.7028185,19.71257,0.1794355,19.73068,-5.298589E-08
27.4134,-20.22509,0.7553895,0.03514284,2.013536,0.6930715,19.71344,0.168883,19.73132,-5.290857E-08
27.4184,-20.22212,0.7552895,0.03464714,1.985135,0.6833172,19.71429,0.1583692,19.73194,-5.282891E-08
27.4234,-20.21915,0.755191,0.03415114,1.956716,0.6735556,19.71512,0.1478938,19.73253,-5.274694E-08
27.4284,-20.21617,0.7550939,0.03365483,1.92828,0.6637867,19.71593,0.1374568,19.7331,-5.266269E-08
27.4334,-20.21319,0.7549981,0.0331582,1.899825,0.6540106,19.71672,0.1270583,19.73365,-5.257618E-08
27.4384,-20.21021,0.7549039,0.03266126,1.871353,0.6442271,19.71749,0.1166978,19.73418,-5.248745E-08
27.4434,-20.20723,0.754811,0.03216402,1.842862,0.6344366,19.71824,0.1063759,19.73469,-5.239651E-08
27.4484,-20.20425,0.7547196,0.03166646,1.814355,0.6246389,19.71897,0.09609199,19.73517,-5.230341E-08
27.4534,-20.20127,0.7546296,0.03116891,1.785847,0.6148401,19.71968,0.08585244,19.73564,-5.220816E-08
27.4584,-20.19828,0.754541,0.03067105,1.757322,0.6050344,19.72038,0.07565087,19.73608,-5.211082E-08
27.46339,-20.1953,0.754454,0.0301732,1.728797,0.5952277,19.72105,0.0654934,19.7365,-5.201138E-08
27.46839,-20.19231,0.7543683,0.02967503,1.700254,0.5854139,19.7217,0.05537367,19.7369,-5.190989E-08
27.47339,-20.18932,0.7542841,0.02917687,1.671712,0.5755994,19.72234,0.04529786,19.73728,-5.180638E-08
27.47839,-20.18633,0.7542014,0.0286784,1.643151,0.5657778,19.72295,0.03525949,19.73763,-5.170088E-08
27.48339,-20.18335,0.7541202,0.02817994,1.614591,0.5559554,19.72354,0.02526486,19.73797,-5.15934E-08
27.48839,-20.18036,0.7540404,0.02768148,1.586032,0.5461323,19.72412,0.01531351,19.73829,-5.148398E-08
27.49339,-20.17737,0.7539622,0.02718303,1.557473,0.5363085,19.72467,0.005405664,19.73858,-5.137265E-08
27.49839,-20.17438,0.7538853,0.02668458,1.528914,0.526484,19.72521,-0.004459083,19.73885,-5.125944E-08
27.50339,-20.17139,0.75381,0.02618614,1.500355,0.5166588,19.72573,-0.01428086,19.7391,-5.114437E-08
27.50839,-20.1684,0.7537361,0.02568771,1.471797,0.506833,19.72622,-0.02405983,19.73934,-5.102747E-08
27.51339,-20.16541,0.7536638,0.02518928,1.44324,0.4970066,19.7267,-0.03379598,19.73955,-5.090877E-08
27.51838,-20.16242,0.7535929,0.02469086,1.414682,0.4871795,19.72716,-0.04348972,19.73974,-5.078829E-08
27.52338,-20.15944,0.7535236,0.02419244,1.386125,0.4773519,19.7276,-0.05314118,19.73991,-5.066607E-08
27.52838,-20.15645,0.7534558,0.02369435,1.357586,0.46753,19.72801,-0.06274429,19.74006,-5.054212E-08
27.53338,-20.15346,0.7533894,0.02319626,1.329048,0.4577076,19.72841,-0.0723055,19.74019,-5.041648E-08
27.53838,-20.15048,0.7533246,0.0226985,1.300528,0.4478909,19.72879,-0.08181864,19.7403,-5.028917E-08
27.54338,-20.14749,0.7532612,0.02220074,1.272009,0.4380738,19.72915,-0.0912905,19.74039,-5.016022E-08
27.54838,-20.14451,0.7531994,0.0217033,1.243508,0.4282625,19.7295,-0.1007146,19.74046,-5.002966E-08
27.55338,-20.14153,0.7531391,0.02120587,1.215007,0.4184507,19.72982,-0.1100979,19.74051,-4.989751E-08
27.55838,-20.13854,0.7530802,0.02070876,1.186525,0.4086448,19.73012,-0.1194339,19.74054,-4.97638E-08
27.56338,-20.13556,0.7530229,0.02021198,1.158061,0.3988448,19.73041,-0.1287232,19.74055,-4.962855E-08
27.56838,-20.13259,0.7529671,0.01971519,1.129597,0.3890444,19.73067,-0.1379721,19.74055,-4.949177E-08
27.57338,-20.12961,0.7529128,0.01921873,1.101152,0.3792499,19.73092,-0.1471747,19.74052,-4.935352E-08
27.57837,-20.12663,0.75286,0.0187226,1.072726,0.3694614,19.73115,-0.156331,19.74048,-4.921381E-08
